ProductNo,Product,SKU,Oem,Supplier,ProductType,Price,PriceRetail,Cost,Taxable,Surcharge,SurchargeTitle,Shipping,ShippingExemptInd,SaleExclude,Quantity,Unit,Threshold,Weight,Length,Height,Width,ContainerCode,Brief,Description,Subscription,Thumbnail,Photo,Template,Featured,ExtText1,ExtText2,ExtText3,ExtText4,ExtText5,ExtText6,Active,AuthReq,Isbn,Mpn,Upc,Condition,Media,NaturalSearchKeywords,NaturalSearchDescription,Category,Keywords,Attribute1SharedName,Attribute1Label,Attribute1Values,Attribute1DisplayType,Attribute2SharedName,Attribute2Label,Attribute2Values,Attribute2DisplayType,Attribute3SharedName,Attribute3Label,Attribute3Values,Attribute3DisplayType,Attribute4SharedName,Attribute4Label,Attribute4Values,Attribute4DisplayType,Attribute5SharedName,Attribute5Label,Attribute5Values,Attribute5DisplayType,Attribute6SharedName,Attribute6Label,Attribute6Values,Attribute6DisplayType,Attribute7SharedName,Attribute7Label,Attribute7Values,Attribute7DisplayType,Attribute8SharedName,Attribute8Label,Attribute8Values,Attribute8DisplayType,Attribute9SharedName,Attribute9Label,Attribute9Values,Attribute9DisplayType,Attribute10SharedName,Attribute10Label,Attribute10Values,Attribute10DisplayType
307,"2"" Camille -- Wide Heel Latin Sandal -- Light Tan",11B205A-51L,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Textured calf leather, suede sole. Skin tone color, very flexible, and comfortable. Fashionable design, lower stable heel, and wide fitting. Ideal for ballroom or salsa dancing. Made In China. Original Teddy Shoes dance product.","INFORMATION: Textured calf leather, suede sole. Skin tone color, very flexible, and comfortable. Fashionable design, lower stable heel, and wide fitting. Ideal for ballroom or salsa dancing. Made In China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,205A2_thumb.jpg,205A2.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2"" Camille -- Wide Heel Latin Sandal -- Light Tan",Swing Shoes,,,11B205A-51L,"6W,6.5W,7W,7.5W,8.5W,9W,9.5W,10W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,"2"" Camille -- Wide Heel Latin Sandal -- Light Tan",11B205A-51L,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Textured calf leather, suede sole. Skin tone color, very flexible, and comfortable. Fashionable design, lower stable heel, and wide fitting. Ideal for ballroom or salsa dancing. Made In China. Original Teddy Shoes dance product.","INFORMATION: Textured calf leather, suede sole. Skin tone color, very flexible, and comfortable. Fashionable design, lower stable heel, and wide fitting. Ideal for ballroom or salsa dancing. Made In China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,205A2_thumb.jpg,205A2.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2"" Camille -- Wide Heel Latin Sandal -- Light Tan",Women's Ballroom/Salsa Shoes,,,11B205A-51L,"6W,6.5W,7W,7.5W,8.5W,9W,9.5W,10W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
86,"2.25"" Blanca -- Wide Heel Latin Sandal -- White Satin",11B286-02,Teddy Shoes,,Normal,$153.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Dyeable white satin upper, suede sole. Dressy, very flexible and comfortable. Ideal for ballroom dancing or weddings. Made in China. Original Teddy Shoes dance product.","INFORMATION: Dyeable white satin upper, suede sole. Dressy, very flexible and comfortable. Ideal for ballroom dancing or weddings. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,2862.5_thumb.jpg,2862.5.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.25"" Blanca -- Wide Heel Latin Sandal -- White Satin",Women's Ballroom/Salsa Shoes,,,11B286-02,"6M,6.5M,7M,7.5M,8M,8.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,"2.25"" Elise -- Wide Heel Latin Sandal -- Black/Silver",11B242-01,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,INFORMATION: Stunning black satin and silver combination. Very flexible and comfortable. Rhinestone adjustable buckle to adjust fit. Ideal for salsa or ballroom dancing. Made in China. Original Teddy Shoes dance product.,INFORMATION: Stunning black satin and silver combination. Very flexible and comfortable. Rhinestone adjustable buckle to adjust fit. Ideal for salsa or ballroom dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.,No,DSC01667.jpg,DSC01667.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.25"" Elise -- Wide Heel Latin Sandal -- Black/Silver",Women's Ballroom/Salsa Shoes,,,11B242-01,"6M,6.5M,7W,7.5M,8M,8.5M,9M,9.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,"2.5"" Amor -- Wide Heel Latin Sandal -- Black Satin",11B273-01,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,3,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Stunning black satin and gold combination upper, suede sole. Stylish, very flexible and comfortable. Ideal for ballroom and salsa dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Stunning black satin and gold combination upper, suede sole. Stylish, very flexible and comfortable. Ideal for ballroom and salsa dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,amor.jpg,amor.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Amor -- Wide Heel Latin Sandal -- Black Satin",Women's Ballroom/Salsa Shoes,,,11B273-01,"6.5M,7M,8.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,"2.5"" Evelyn -- Women's Flare Heel Standard Ballroom Shoe -- Light Tan Satin",11B169-51S,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,9,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Rhinestone pump, very flexible and comfortable. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Satin upper, suede sole. Rhinestone pump, very flexible and comfortable. Ideal for competition and ballroom dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,169_thumb.jpg,169.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Evelyn -- Women's Flare Heel Standard Ballroom Shoe -- Light Tan Satin",Women's Ballroom/Salsa Shoes,,,11B169-51S,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,"2.5"" Flor -- Flare Heel Latin Sandal -- Leopard/Gold",11B2337-87,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man-made upper, suede sole. Dressy, very flexible and comfortable. Ideal for ballroom or salsa dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Man-made upper, suede sole. Dressy, very flexible and comfortable. Ideal for ballroom or salsa dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,2337LEOP.GOLD_thumb.JPG,2337LEOP.GOLD.JPG,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Flor -- Flare Heel Latin Sandal -- Leopard/Gold",Women's Ballroom/Salsa Shoes,,,11B2337-87,"7M,7.5M,8M,8.5M,9M,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,"2.5"" Gia -- Flare Heel Latin Sandal -- Black Satin",11B254-01S,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,4,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin and mesh upper, suede sole. Rhinestone detailing, very flexible and comfortable. Ideal for ballroom, competition and salsa dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Satin and mesh upper, suede sole. Rhinestone detailing, very flexible and comfortable. Ideal for ballroom, competition and salsa dancing. Made in China. Original Teddy Shoes dance product.  FITTING GUIDE: Same as street size.",No,254-6_thumb.jpg,254-6.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Gia -- Flare Heel Latin Sandal -- Black Satin",Women's Ballroom/Salsa Shoes,,,11B254-01S,"6.5M,7M,8M,8.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,"2.5"" Nina -- Flare Heel Latin Sandal -- Electric Blue Satin",11B223-16E,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,7,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Stunning electric blue satin and rhinestone combination upper, suede sole. Stylish, very flexible and comfortable. Ideal for ballroom and salsa dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Stunning electric blue satin and rhinestone combination upper, suede sole. Stylish, very flexible and comfortable. Ideal for ballroom and salsa dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,ELECTRICBLUESATIN2232.5in_thumb.jpg,ELECTRICBLUESATIN2232.5in.jpg,,No,,,,,,,Yes,No,,,,New,No,,"2.5"" Nina -- Flare Heel Latin Sandal -- Electric Blue Satin",Women's Ballroom/Salsa Shoes,,,"2.5"" Nina -- Flare Heel Latin Sandal -- Electric B","6M,6.5M,7M,7.5M,8M,8.5M,9M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,"3"" Madelyn -- Flare Heel Latin Sandal -- Tan Satin",11B2323-51S,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,6,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Instep strap design gives good support. Fashionable, very flexible, and comfortable. Ideal for ballroom competition or formal dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Satin upper, suede sole. Instep strap design gives good support. Fashionable, very flexible, and comfortable. Ideal for ballroom competition or formal dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,2323_thumb.jpg,2323.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3"" Madelyn -- Flare Heel Latin Sandal -- Tan Satin",Women's Ballroom/Salsa Shoes,,,11B2323-51S,"5.5M,6M,6.5M,7M,7.5M,8M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
119,"3"" Maureen -- Latin Sandal -- Tan Satin/Dark Tan Glitter",11B238-51S,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,8,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Stunning satin and glitter upper, suede sole. T-strap design gives good support. Fashionable, very flexible, and comfortable. Ideal for ballroom competition or formal dancing. Made in China. Original Teddy Shoes dance product.","INFORMATION: Stunning satin and glitter upper, suede sole. T-strap design gives good support. Fashionable, very flexible, and comfortable. Ideal for ballroom competition or formal dancing. Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,238.jpg,238.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3"" Maureen -- Latin Sandal -- Tan Satin/Dark Tan Glitter",Women's Ballroom/Salsa Shoes,,,11B238-51S,"4M,5M,5.5M,6M,6.5M,7M,8.5M,9M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,"3.38"" Autumn -- Flare Heel Latin Sandal -- Black/Silver",11B2332-01S,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,2,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Man=made upper, suede sole. Tutone, fashionable design, very flexible, and comfortable. Ideal for ballroom competition or formal dancing.  Made in China. Original Teddy Shoes dance product.","INFORMATION: Man=made upper, suede sole. Tutone, fashionable design, very flexible, and comfortable. Ideal for ballroom competition or formal dancing.  Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,23323.38_thumb.jpg,23323.38.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3.38"" Autumn -- Flare Heel Latin Sandal -- Black/Silver",Women's Ballroom/Salsa Shoes,,,11B2332-01S,6M,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,"1.5"" Broadway Lo Instep Strap Character Shoe -- Black",66B379-01,Bloch,,Normal,$57.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,16,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Polyeurethane upper, leather sole. Classic instep strap design gives good support. Has stable heel and is comfortable. Ideal for contra dancing, tap dancing, performance or streetwear. Made in Thailand. Original Bloch dance shoe.","INFORMATION: Polyeurethane upper, leather sole. Classic instep strap design gives good support. Has stable heel and is comfortable. Ideal for contra dancing, tap dancing, performance or streetwear. Made in Thailand. Original Bloch dance shoe. FITTING GUIDE: Same as street size.",No,S0379Lblk_thumb.jpg,S0379Lblk.jpg,,No,,,,,,,Yes,No,,,,New,No,,"1.5"" Broadway Lo Instep Strap Character Shoe -- Black",Character Shoes,,,66B379-01,"4M,4.5M,5M,6M,6.5M,6.5W,7M,7W,7.5M,7.5W,8M,8.5M,9M,9W,9.5W,10M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",66B404-03,Bloch,,Normal,$53.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,14,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.","INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.   FITTING   GUIDE:  For women's sizes, same as street size; for men's sizes,  go   down two sizes from your street size.",No,SO404LWHT_thumb.jpg,SO404LWHT.jpg,,No,,,,,,,Yes,No,,,,New,No,,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",Contra Shoes,,,66B404-02,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,11.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",66B404-03,Bloch,,Normal,$53.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,14,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.","INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.   FITTING   GUIDE:  For women's sizes, same as street size; for men's sizes,  go   down two sizes from your street size.",No,SO404LWHT_thumb.jpg,SO404LWHT.jpg,,No,,,,,,,Yes,No,,,,New,No,,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",Jazz Shoes,,,66B404-02,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,11.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",66B404-03,Bloch,,Normal,$53.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,14,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.","INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.   FITTING   GUIDE:  For women's sizes, same as street size; for men's sizes,  go   down two sizes from your street size.",No,SO404LWHT_thumb.jpg,SO404LWHT.jpg,,No,,,,,,,Yes,No,,,,New,No,,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",Women's Ballroom/Salsa Shoes,,,66B404-02,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,11.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",66B404-03,Bloch,,Normal,$53.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,14,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.","INFORMATION: Buttery leather upper, suede sole.  Extremely soft,   lightweight, and very comfortable. Ideal&nbsp;  for contra, jazz and salsa   dancing. Made in Thailand. Original Bloch dance product.   FITTING   GUIDE:  For women's sizes, same as street size; for men's sizes,  go   down two sizes from your street size.",No,SO404LWHT_thumb.jpg,SO404LWHT.jpg,,No,,,,,,,Yes,No,,,,New,No,,"Helena -- Full Sole Jazz Oxford, Suede Sole -- White",Men's Ballroom/Salsa Shoes,,,66B404-02,"5M,5.5M,6M,6.5M,7M,7.5M,8M,8.5M,9M,9.5M,10M,10.5M,11M,11.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,Wendy -- Canvas Split Sole Ballet -- White,99AL246-02,Angelo Luzio,,Normal,$32.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,36,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Canvas upper, suede forefoot and heel. This stretch canvas split sole ballet has a cushion foam inner lining, spongy cotton heel insole, and a very functional drawstring. It is made of an anti-bacterial wicking canvas upper that hugs the arch and fits snugly around the heel. Made in Dominican Republic. Original Angelo Luzio dance shoe.","INFORMATION: Canvas upper, suede forefoot and heel. This stretch canvas split sole ballet has a cushion foam inner lining, spongy cotton heel insole, and a very functional drawstring. It is made of an anti-bacterial wicking canvas upper that hugs the arch and fits snugly around the heel. Made in Dominican Republic. Original Angelo Luzio dance shoe. FITTING GUIDE: For women's sizes, subtract 2 to 3 sizes down from street; for men's sizes, subtract 0 to 1 sizes down from street.",No,246wht_thumb.jpg,246wht.jpg,,No,,,,,,,Yes,No,,,,New,No,,Wendy -- Canvas Split Sole Ballet -- White,Ballet Shoes,,,99AL246-01,"3M,3W,3.5M,3.5W,4M,4W,4.5M,4.5W,5M,5W,5.5M,5.5W,6M,6W,6.5M,6.5W,7M,7W,7.5M,7.5W,8M,8W,8.5M,8.5W,9M,9W,9.5M,9.5W,10M,10W,10.5M,10.5W,11M,11W,11.5M,11.5W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Wendy -- Canvas Split Sole Ballet -- Peach,99AL246-03,Angelo Luzio,,Normal,$32.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,32,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Canvas upper, suede forefoot and heel. This stretch canvas split sole ballet has a cushion foam inner lining, spongy cotton heel insole, and a very functional drawstring. It is made of an anti-bacterial wicking canvas upper that hugs the arch and fits snugly around the heel. Made in Dominican Republic. Original Angelo Luzio dance shoe.","INFORMATION: Canvas upper, suede forefoot and heel. This stretch canvas split sole ballet has a cushion foam inner lining, spongy cotton heel insole, and a very functional drawstring. It is made of an anti-bacterial wicking canvas upper that hugs the arch and fits snugly around the heel. Made in Dominican Republic. Original Angelo Luzio dance shoe. FITTING GUIDE: For women's sizes, subtract 2 to 3 sizes down from street.",No,AL246_jpg.jpg,AL246_jpg.jpg,,No,,,,,,,Yes,No,,,,New,No,,Wendy -- Canvas Split Sole Ballet -- Peach,Ballet Shoes,,,99AL246-03,"3M,3W,3.5M,3.5W,4M,4W,4.5M,4.5W,5M,5W,5.5W,6M,6W,6.5M,6.5W,7M,7W,7.5M,7.5W,8M,8W,8.5M,8.5W,9M,9W,9.5M,9.5W,10M,10W,10.5M,11M,11.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Giordano Swing Jazz -- Spectator Suede Sole Tie -- Black/White,44L20-09,Leos Dancewear,,Normal,$75.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,25,,0,0.0,0.0,0.0,0.0,self,"PRODUCT INFORMATION: Designed in cooperation with the Father of American Jazz Dance, world-famous Gus Giordano. Soft leather upper, suede sole. Attractive wing tip design, flat heel and great value. Ideal for salsa or swing dancing. Original Leo's dance shoe.","PRODUCT INFORMATION: Designed in cooperation with the Father of American Jazz Dance, world-famous Gus Giordano. Soft leather upper, suede sole. Attractive wing tip design, flat heel and great value. Ideal for salsa or swing dancing. Original Leo's dance shoe. FITTING GUIDE: Same as street size for women, one and one half sizes up from street size for men.",No,giordanoswingjazz-jpe-450x450.jpg,giordanoswingjazz-jpe-450x450.jpg,,No,,,,,,,Yes,No,,,,New,No,,Giordano Swing Jazz -- Spectator Suede Sole Tie -- Black/White,Swing Shoes,,,44L20-09,"5M,5W,5.5M,5.5W,6M,6W,6.5M,6.5W,7M,7W,7.5M,7.5W,8M,8W,8.5M,8.5W,9M,9.5M,9.5W,10M,10W,10.5W,11M,11.5W,12.5W,13W,13.5W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,Giordano Swing Jazz -- Spectator Suede Sole Tie -- Black/White,44L20-09,Leos Dancewear,,Normal,$75.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,25,,0,0.0,0.0,0.0,0.0,self,"PRODUCT INFORMATION: Designed in cooperation with the Father of American Jazz Dance, world-famous Gus Giordano. Soft leather upper, suede sole. Attractive wing tip design, flat heel and great value. Ideal for salsa or swing dancing. Original Leo's dance shoe.","PRODUCT INFORMATION: Designed in cooperation with the Father of American Jazz Dance, world-famous Gus Giordano. Soft leather upper, suede sole. Attractive wing tip design, flat heel and great value. Ideal for salsa or swing dancing. Original Leo's dance shoe. FITTING GUIDE: Same as street size for women, one and one half sizes up from street size for men.",No,giordanoswingjazz-jpe-450x450.jpg,giordanoswingjazz-jpe-450x450.jpg,,No,,,,,,,Yes,No,,,,New,No,,Giordano Swing Jazz -- Spectator Suede Sole Tie -- Black/White,Men's Ballroom/Salsa Shoes,,,44L20-09,"5M,5W,5.5M,5.5W,6M,6W,6.5M,6.5W,7M,7W,7.5M,7.5W,8M,8W,8.5M,8.5W,9M,9.5M,9.5W,10M,10W,10.5W,11M,11.5W,12.5W,13W,13.5W",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,Floppy -- Paper Straw -- Brown,45EFL2209-08,Epoch,,Normal,$35.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,0,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: 100% Paper Straw. Fashionable sun hat, contemporary styling and comfortable. Ideal for beachwear or streetwear. Made in China. Original Epoch hat.","INFORMATION: 100% Paper Straw. Fashionable sun hat, contemporary styling and comfortable. Ideal for beachwear or streetwear. Made in China. Original Epoch hat.",No,FL2209_Brown_copy_thumb.jpg,FL2209_Brown_copy.jpg,,No,,,,,,,Yes,No,,,,New,No,,Floppy -- Paper Straw -- Brown,Hats,,,45EFL2209-08,WO/ONE SIZE,Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,"3.38"" Julia -- Flare Heel Latin Sandal -- Black Satin",11B2331-01S,Teddy Shoes,,Normal,$158.00,$0.00,$0.00,No,$0.00,,$0.00,No,No,5,,0,0.0,0.0,0.0,0.0,self,"INFORMATION: Satin upper, suede sole. Instep strap, fashionable design, very flexible, and comfortable. Ideal for ballroom competition or formal dancing.  Made in China. Original Teddy Shoes dance product.","INFORMATION: Satin upper, suede sole. Instep strap, fashionable design, very flexible, and comfortable. Ideal for ballroom competition or formal dancing.  Made in China. Original Teddy Shoes dance product. FITTING GUIDE: Same as street size.",No,2331_thumb.jpg,2331.jpg,,No,,,,,,,Yes,No,,,,New,No,,"3.38"" Julia -- Flare Heel Latin Sandal -- Black Satin",Women's Ballroom/Salsa Shoes,,,11B2331-01S,"6M,6.5M,7M,8M,8.5M",Pulldown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
